,Codigo_Empresas,Codigo_Cliente,Estado_Entrega_Cliente,Codigo_Vendedores,Pedido,produto,Descr_Tabela,qtde,Vr_Unitario,Vr_Total,Data_Pedido,Data_Entrega,Status_Pedido,Tipo_Pedido_Desc
142,01,33.920.299/0003-13,MG,011,00000079,AS0001,LONA AIR AST-11/L-930 X E-5.4                     ,7.0,113.66,795.62,2011-10-07,2011-10-13,2,Vendas    
143,01,33.920.299/0003-13,MG,015,00000079,AS0001,LONA AIR AST-11/L-930 X E-5.4                     ,7.0,113.66,795.62,2011-10-07,2011-10-13,2,Vendas    
144,01,33.920.299/0003-13,MG,011,00000079,AS0107,LONA AIR AST-11/L-470 X E-5.4                     ,41.0,57.44,2355.04,2011-10-07,2011-10-13,2,Vendas    
145,01,33.920.299/0003-13,MG,015,00000079,AS0107,LONA AIR AST-11/L-470 X E-5.4                     ,41.0,57.44,2355.04,2011-10-07,2011-10-13,2,Vendas    
146,01,33.920.299/0003-13,MG,011,00000079,AS0083,LONA AIR AST-11/L-460 E-5.4                       ,30.0,56.22,1686.6,2011-10-07,2011-10-13,2,Vendas    
147,01,33.920.299/0003-13,MG,015,00000079,AS0083,LONA AIR AST-11/L-460 E-5.4                       ,30.0,56.22,1686.6,2011-10-07,2011-10-13,2,Vendas    
148,01,33.920.299/0003-13,MG,011,00000079,AS0356,"LONA AIR AST-11 / L-380 X E- 5,4 MM               ",20.0,46.44,928.8,2011-10-07,2011-10-13,2,Vendas    
149,01,33.920.299/0003-13,MG,015,00000079,AS0356,"LONA AIR AST-11 / L-380 X E- 5,4 MM               ",20.0,46.44,928.8,2011-10-07,2011-10-13,2,Vendas    
150,01,39.622.121/0001-00,ES,009,00000080,LF0740,LONA FILTRO AS-295.CA-DUP 1000X1000 REF.01 (FUR)  ,10.0,186.9,1869.0,2011-10-07,2011-10-24,2,Vendas    
151,01,39.622.121/0001-00,ES,011,00000080,LF0740,LONA FILTRO AS-295.CA-DUP 1000X1000 REF.01 (FUR)  ,10.0,186.9,1869.0,2011-10-07,2011-10-24,2,Vendas    
152,01,39.622.121/0001-00,ES,009,00000080,LF0739,LONA FILTRO AS-275.TE-SOB 1000X1000 LISA (FUR)    ,10.0,101.38,1013.8,2011-10-07,2011-10-24,2,Vendas    
153,01,39.622.121/0001-00,ES,011,00000080,LF0739,LONA FILTRO AS-275.TE-SOB 1000X1000 LISA (FUR)    ,10.0,101.38,1013.8,2011-10-07,2011-10-24,2,Vendas    
154,01,39.622.121/0001-00,ES,009,00000080,LF0805,LONA FILTRO AS-275.TE-CAB 1000X1000 LISA (FUR     ,5.0,94.96,474.8,2011-10-07,2011-10-24,2,Vendas    
155,01,39.622.121/0001-00,ES,011,00000080,LF0805,LONA FILTRO AS-275.TE-CAB 1000X1000 LISA (FUR     ,5.0,94.96,474.8,2011-10-07,2011-10-24,2,Vendas    
156,01,39.622.121/0001-00,ES,009,00000080,LF0804,LONA FILTRO AS-295.CA-CAB 1000X1000 REF.01 (FUR)  ,5.0,176.63,883.15,2011-10-07,2011-10-24,2,Vendas    
157,01,39.622.121/0001-00,ES,011,00000080,LF0804,LONA FILTRO AS-295.CA-CAB 1000X1000 REF.01 (FUR)  ,5.0,176.63,883.15,2011-10-07,2011-10-24,2,Vendas    
158,01,27.175.959/0001-14,ES,011,00000081,AS0117,LONA AIR AS-11/L-750 X E-5.0                      ,2.0,150.0,300.0,2011-10-07,2011-10-07,2,Vendas    
159,01,12.128.514/0001-06,SC,005,00000082,LF1595,LONA FILTRO AS-150.TE-DUP 800X800 LISA (FUR)      ,200.0,28.75,5750.0,2011-10-07,2011-10-24,2,Vendas    
160,01,12.128.514/0001-06,SC,011,00000082,LF1595,LONA FILTRO AS-150.TE-DUP 800X800 LISA (FUR)      ,200.0,28.75,5750.0,2011-10-07,2011-10-24,2,Vendas    
161,01,20.504.114/0001-86,MG,011,00000083,DF0048,DISCO FILTRO AS-370.TE D-1100                     ,20.0,28.0,560.0,2011-10-07,2011-10-11,2,Vendas    
162,01,20.504.114/0001-86,MG,015,00000083,DF0048,DISCO FILTRO AS-370.TE D-1100                     ,20.0,28.0,560.0,2011-10-07,2011-10-11,2,Vendas    
163,01,01.627.119/0001-51,BA,011,00000084,LF0204,LONA FILTRO AS-220.CA-DUP 1160X1160 LISA          ,30.0,91.95,2758.5,2011-10-07,2011-10-21,2,Vendas    
164,01,01.627.119/0001-51,BA,015,00000084,LF0204,LONA FILTRO AS-220.CA-DUP 1160X1160 LISA          ,30.0,91.95,2758.5,2011-10-07,2011-10-21,2,Vendas    
165,01,01.627.119/0001-51,BA,011,00000084,LF0767,LONA FILTRO AS-220.CA-SOB 1200X1200 EMB.01 (FUR)  ,30.0,106.54,3196.2,2011-10-07,2011-10-21,2,Vendas    
166,01,01.627.119/0001-51,BA,015,00000084,LF0767,LONA FILTRO AS-220.CA-SOB 1200X1200 EMB.01 (FUR)  ,30.0,106.54,3196.2,2011-10-07,2011-10-21,2,Vendas    
167,01,42.416.651/0001-07,MG,011,00000085,LF1674,LONA FILTRO AS-295.CA-DUP 1500X1500 REF.01 (VEL)  ,100.0,181.9,18190.0,2011-10-10,2011-10-14,2,Vendas    
168,01,42.416.651/0001-07,MG,015,00000085,LF1674,LONA FILTRO AS-295.CA-DUP 1500X1500 REF.01 (VEL)  ,100.0,181.9,18190.0,2011-10-10,2011-10-14,2,Vendas    
169,01,42.416.651/0001-07,MG,011,00000085,LF1675,LONA FILTRO AS-295.CA-DUP 1500X1500 REF.01 (VEL)  ,100.0,181.9,18190.0,2011-10-10,2011-10-14,2,Vendas    
170,01,42.416.651/0001-07,MG,015,00000085,LF1675,LONA FILTRO AS-295.CA-DUP 1500X1500 REF.01 (VEL)  ,100.0,181.9,18190.0,2011-10-10,2011-10-14,2,Vendas    
171,01,03.919.665/0001-91,ES,009,00000086,LF1967,LONA FILTRO AS-295.CA-DUP 800X800 REF.01 (FUR)    ,19.0,130.0,2470.0,2011-10-10,2011-10-25,2,Vendas    
172,01,03.919.665/0001-91,ES,011,00000086,LF1967,LONA FILTRO AS-295.CA-DUP 800X800 REF.01 (FUR)    ,19.0,130.0,2470.0,2011-10-10,2011-10-25,2,Vendas    
173,01,03.919.665/0001-91,ES,009,00000086,LF1968,LONA FILTRO AS-295.CA-CAB 800X800 REF.01 (FUR)    ,1.0,128.4,128.4,2011-10-10,2011-10-25,2,Vendas    
174,01,03.919.665/0001-91,ES,011,00000086,LF1968,LONA FILTRO AS-295.CA-CAB 800X800 REF.01 (FUR)    ,1.0,128.4,128.4,2011-10-10,2011-10-25,2,Vendas    
175,01,03.919.665/0001-91,ES,009,00000086,LF1969,LONA FILTRO AS-275.TE-SOB 800X800 LISA (FUR)      ,19.0,62.0,1178.0,2011-10-10,2011-10-25,2,Vendas    
176,01,03.919.665/0001-91,ES,011,00000086,LF1969,LONA FILTRO AS-275.TE-SOB 800X800 LISA (FUR)      ,19.0,62.0,1178.0,2011-10-10,2011-10-25,2,Vendas    
177,01,03.919.665/0001-91,ES,009,00000086,LF1970,LONA FILTRO AS-275.TE-CAB 800X800 LISA (FUR)      ,1.0,62.0,62.0,2011-10-10,2011-10-25,2,Vendas    
178,01,03.919.665/0001-91,ES,011,00000086,LF1970,LONA FILTRO AS-275.TE-CAB 800X800 LISA (FUR)      ,1.0,62.0,62.0,2011-10-10,2011-10-25,2,Vendas    
179,01,35.972.454/0002-90,ES,009,00000087,LF1095,LONA FILTRO AS-295.CA-DUP 800X800 REF.01 (FUR)    ,18.0,121.9,2194.2,2011-10-11,2011-10-25,2,Vendas    
180,01,35.972.454/0002-90,ES,011,00000087,LF1095,LONA FILTRO AS-295.CA-DUP 800X800 REF.01 (FUR)    ,18.0,121.9,2194.2,2011-10-11,2011-10-25,2,Vendas    
181,01,35.972.454/0002-90,ES,009,00000087,LF1792,LONA FILTRO AS-295.CA-CAB 800X800 REF.01 (FUR)    ,2.0,121.9,243.8,2011-10-11,2011-10-25,2,Vendas    
182,01,35.972.454/0002-90,ES,011,00000087,LF1792,LONA FILTRO AS-295.CA-CAB 800X800 REF.01 (FUR)    ,2.0,121.9,243.8,2011-10-11,2011-10-25,2,Vendas    
183,01,35.972.454/0002-90,ES,009,00000088,LF1095,LONA FILTRO AS-295.CA-DUP 800X800 REF.01 (FUR)    ,18.0,121.9,2194.2,2011-10-11,2011-11-18,2,Vendas    
184,01,35.972.454/0002-90,ES,011,00000088,LF1095,LONA FILTRO AS-295.CA-DUP 800X800 REF.01 (FUR)    ,18.0,121.9,2194.2,2011-10-11,2011-11-18,2,Vendas    
185,01,35.972.454/0002-90,ES,009,00000088,LF1792,LONA FILTRO AS-295.CA-CAB 800X800 REF.01 (FUR)    ,2.0,121.9,243.8,2011-10-11,2011-11-18,2,Vendas    
186,01,35.972.454/0002-90,ES,011,00000088,LF1792,LONA FILTRO AS-295.CA-CAB 800X800 REF.01 (FUR)    ,2.0,121.9,243.8,2011-10-11,2011-11-18,2,Vendas    
187,01,82.584.764/0001-36,SC,005,00000089,LF0109,LONA FILTRO AS-130.CA-DUP 630X630 REF.01 (FUR)    ,16.0,54.6,873.6,2011-10-13,2011-10-27,2,Vendas    
188,01,82.584.764/0001-36,SC,011,00000089,LF0109,LONA FILTRO AS-130.CA-DUP 630X630 REF.01 (FUR)    ,16.0,54.6,873.6,2011-10-13,2011-10-27,2,Vendas    
189,01,64.822.141/0001-72,SP,011,00000090,AS0306,LONA AIR AS-11/L-450 X E-5.0 MM                   ,50.0,88.65,4432.5,2011-10-13,2011-10-20,2,Vendas    
190,01,64.822.141/0001-72,SP,015,00000090,AS0306,LONA AIR AS-11/L-450 X E-5.0 MM                   ,50.0,88.65,4432.5,2011-10-13,2011-10-20,2,Vendas    
191,01,61.215.364/0002-64,MG,011,00000091,BF0014,BOLSA FILTRO AS-210.TE D-1200XH-430.              ,1.0,697.5,697.5,2011-10-13,2011-10-13,2,Vendas    
192,01,61.215.364/0002-64,MG,015,00000091,BF0014,BOLSA FILTRO AS-210.TE D-1200XH-430.              ,1.0,697.5,697.5,2011-10-13,2011-10-13,2,Vendas    
193,01,60.398.138/0012-75,PE,011,00000092,LF0644,LONA FILTRO AS-295.CA-DUP 1200X1200 REF.01 (FUR)  ,120.0,183.82,22058.4,2011-10-14,2011-11-04,2,Vendas    
194,01,60.398.138/0012-75,PE,015,00000092,LF0644,LONA FILTRO AS-295.CA-DUP 1200X1200 REF.01 (FUR)  ,120.0,183.82,22058.4,2011-10-14,2011-11-04,2,Vendas    
195,01,60.398.138/0012-75,PE,011,00000092,LF1427,LONA FILTRO AS-295.CA-CAB 1200X1200 REF.01 (FUR)  ,10.0,112.1,1121.0,2011-10-14,2011-11-04,2,Vendas    
196,01,60.398.138/0012-75,PE,015,00000092,LF1427,LONA FILTRO AS-295.CA-CAB 1200X1200 REF.01 (FUR)  ,10.0,112.1,1121.0,2011-10-14,2011-11-04,2,Vendas    
197,01,60.398.138/0012-75,PE,011,00000092,AB0002,ABRACADEIRA REUTILIZAVEL LV1 PRETA                ,2000.0,0.295,590.0,2011-10-14,2011-11-04,2,Vendas    
198,01,60.398.138/0012-75,PE,015,00000092,AB0002,ABRACADEIRA REUTILIZAVEL LV1 PRETA                ,2000.0,0.295,590.0,2011-10-14,2011-11-04,2,Vendas    
199,01,10.319.846/0001-42,MA,013,00000093,AS0334,LONA AIR AST-11/ L-500 X E-5.0                    ,70.0,80.89,5662.3,2011-10-14,2011-11-24,2,Vendas    
200,01,05.353.326/0001-16,MG,011,00000094,AS0008,"LONA AIR AST-11/L-400 E-5,0                       ",50.0,83.16,4158.0,2011-10-14,2011-10-14,2,Vendas    
201,01,05.353.326/0001-16,MG,015,00000094,AS0008,"LONA AIR AST-11/L-400 E-5,0                       ",50.0,83.16,4158.0,2011-10-14,2011-10-14,2,Vendas    
202,01,01.885.369/0001-91,ES,009,00000096,LF1058,LONA FILTRO AS-275.TE-SOB 1000X1000 LISA (FUR)    ,23.0,100.0,2300.0,2011-10-14,2011-10-14,2,Vendas    
203,01,01.885.369/0001-91,ES,011,00000096,LF1058,LONA FILTRO AS-275.TE-SOB 1000X1000 LISA (FUR)    ,23.0,100.0,2300.0,2011-10-14,2011-10-14,2,Vendas    
204,01,01.885.369/0001-91,ES,009,00000096,LF1257,LONA FILTRO AS-240.TE-CAB 800X800 LISA (FUR)      ,4.0,45.0,180.0,2011-10-14,2011-10-14,2,Vendas    
205,01,01.885.369/0001-91,ES,011,00000096,LF1257,LONA FILTRO AS-240.TE-CAB 800X800 LISA (FUR)      ,4.0,45.0,180.0,2011-10-14,2011-10-14,2,Vendas    
206,01,00.927.659/0001-98,ES,009,00000097,LF1007,LONA FILTRO AS-295.CA-DUP 630X630 LISA (FUR)      ,10.0,70.0,700.0,2011-10-17,2011-10-31,2,Vendas    
207,01,00.927.659/0001-98,ES,011,00000097,LF1007,LONA FILTRO AS-295.CA-DUP 630X630 LISA (FUR)      ,10.0,70.0,700.0,2011-10-17,2011-10-31,2,Vendas    
208,01,00.927.659/0001-98,ES,009,00000097,LF1763,LONA FILTRO AS-275.TE-SOB 630X630 LISA (FUR)      ,10.0,48.0,480.0,2011-10-17,2011-10-31,2,Vendas    
209,01,00.927.659/0001-98,ES,011,00000097,LF1763,LONA FILTRO AS-275.TE-SOB 630X630 LISA (FUR)      ,10.0,48.0,480.0,2011-10-17,2011-10-31,2,Vendas    
210,01,35.968.288/0001-77,ES,009,00000098,LF0885,LONA FILTRO AS-130.CA-DUP 630X630 LISA (FUR)      ,11.0,64.9,713.9,2011-10-18,2011-11-01,2,Vendas    
211,01,35.968.288/0001-77,ES,011,00000098,LF0885,LONA FILTRO AS-130.CA-DUP 630X630 LISA (FUR)      ,11.0,64.9,713.9,2011-10-18,2011-11-01,2,Vendas    
212,01,35.968.288/0001-77,ES,009,00000098,LF2022,LONA FILTRO AS-130.CA-CAB 630X630 LISA (FUR)      ,2.0,64.9,129.8,2011-10-18,2011-11-01,2,Vendas    
213,01,35.968.288/0001-77,ES,011,00000098,LF2022,LONA FILTRO AS-130.CA-CAB 630X630 LISA (FUR)      ,2.0,64.9,129.8,2011-10-18,2011-11-01,2,Vendas    
214,01,03.881.492/0001-60,ES,009,00000101,LF0854,LONA FILTRO AS-295.CA-DUP 500X500 EMB.01 (FUR)    ,10.0,67.1,671.0,2011-10-20,2011-11-08,2,Vendas    
215,01,03.881.492/0001-60,ES,011,00000101,LF0854,LONA FILTRO AS-295.CA-DUP 500X500 EMB.01 (FUR)    ,10.0,67.1,671.0,2011-10-20,2011-11-08,2,Vendas    
216,01,43.337.520/0001-05,EX,013,00000102,LF1898,LONA FILTRO AS-340.CA-DUP 630X630 REF.01 (FUR)    ,50.0,92.4,4620.0,2011-10-20,2011-11-04,2,Vendas    
217,01,29.650.759/0001-00,EX,013,00000104,FR0034,FILTRO ROTATIVO AS-295.CA C-8000 X L-3700 MM      ,1.0,1232.65,1232.65,2011-10-21,2011-11-08,2,Vendas    
218,01,29.650.759/0001-00,EX,013,00000104,FR0037,FILTRO ROTATIVO AS-220.CA C -8000 X L-3700 MM     ,1.0,891.42,891.42,2011-10-21,2011-11-08,2,Vendas    
219,01,08.240.356/0001-04,SC,005,00000105,LF1024,LONA FILTRO AS-295.CA-DUP 630X630 LISA (FUR)      ,11.0,78.8,866.8,2011-10-21,2011-11-04,2,Vendas    
220,01,08.240.356/0001-04,SC,011,00000105,LF1024,LONA FILTRO AS-295.CA-DUP 630X630 LISA (FUR)      ,11.0,78.8,866.8,2011-10-21,2011-11-04,2,Vendas    
221,01,04.752.252/0001-28,ES,009,00000107,LF1070,LONA FILTRO AS-295.CA-DUP 630X630 REF.01 (FUR)    ,15.0,108.13,1621.95,2011-10-24,2011-11-07,2,Vendas    
222,01,04.752.252/0001-28,ES,011,00000107,LF1070,LONA FILTRO AS-295.CA-DUP 630X630 REF.01 (FUR)    ,15.0,108.13,1621.95,2011-10-24,2011-11-07,2,Vendas    
223,01,64.822.141/0001-72,SP,011,00000111,AS0372,LONA AIR AS-11/L-720 X E-5.0                      ,8.0,144.0,1152.0,2011-10-25,2011-10-26,2,Vendas    
224,01,64.822.141/0001-72,SP,015,00000111,AS0372,LONA AIR AS-11/L-720 X E-5.0                      ,8.0,144.0,1152.0,2011-10-25,2011-10-26,2,Vendas    
225,01,64.822.141/0001-72,SP,011,00000112,AS0373,LONA AIR AS-11 L-1000 X E - 5.0 MM                ,14.0,197.0,2758.0,2011-10-25,2011-10-26,2,Vendas    
226,01,64.822.141/0001-72,SP,015,00000112,AS0373,LONA AIR AS-11 L-1000 X E - 5.0 MM                ,14.0,197.0,2758.0,2011-10-25,2011-10-26,2,Vendas    
227,01,07.524.478/0001-60,ES,009,00000114,LF1461,LONA FILTRO AS-240.TE-DUP 630X630 LISA (VEL).     ,1.0,70.4,70.4,2011-10-25,2011-11-25,2,Vendas    
228,01,07.524.478/0001-60,ES,011,00000114,LF1461,LONA FILTRO AS-240.TE-DUP 630X630 LISA (VEL).     ,1.0,70.4,70.4,2011-10-25,2011-11-25,2,Vendas    
229,01,07.524.478/0001-60,ES,009,00000114,LF1829,LONA FILTRO AS-275.TE-CAB 800X800 LISA (FUR)      ,2.0,56.7,113.4,2011-10-25,2011-11-25,2,Vendas    
230,01,07.524.478/0001-60,ES,011,00000114,LF1829,LONA FILTRO AS-275.TE-CAB 800X800 LISA (FUR)      ,2.0,56.7,113.4,2011-10-25,2011-11-25,2,Vendas    
231,01,07.524.478/0001-60,ES,009,00000114,LF1573,LONA FILTRO AS-275.TE-SOB 800X800 LISA            ,29.0,74.05,2147.45,2011-10-25,2011-11-25,2,Vendas    
232,01,07.524.478/0001-60,ES,011,00000114,LF1573,LONA FILTRO AS-275.TE-SOB 800X800 LISA            ,29.0,74.05,2147.45,2011-10-25,2011-11-25,2,Vendas    
233,01,07.524.478/0001-60,ES,009,00000114,LF1830,LONA FILTRO AS-275.TE-CAB 800X800 LISA (FUR)      ,2.0,56.7,113.4,2011-10-25,2011-11-25,2,Vendas    
234,01,07.524.478/0001-60,ES,011,00000114,LF1830,LONA FILTRO AS-275.TE-CAB 800X800 LISA (FUR)      ,2.0,56.7,113.4,2011-10-25,2011-11-25,2,Vendas    
235,01,07.524.478/0001-60,ES,009,00000114,LF0734,LONA FILTRO AS-275.TE-SOB 630X630 LISA (VEL)      ,1.0,50.4,50.4,2011-10-25,2011-11-25,2,Vendas    
236,01,07.524.478/0001-60,ES,011,00000114,LF0734,LONA FILTRO AS-275.TE-SOB 630X630 LISA (VEL)      ,1.0,50.4,50.4,2011-10-25,2011-11-25,2,Vendas    
237,01,68.124.858/0001-00,SP,011,00000117,AS0302,LONA AIR AST-11/D-560 E-5.4                       ,1.0,480.0,480.0,2011-10-25,2011-10-25,2,Vendas    
238,01,68.124.858/0001-00,SP,015,00000117,AS0302,LONA AIR AST-11/D-560 E-5.4                       ,1.0,480.0,480.0,2011-10-25,2011-10-25,2,Vendas    
239,01,39.348.982/0001-42,ES,009,00000119,LF1794,LONA FILTRO AS-295.CA-CAB 630X630 REF.01 (VEL)    ,10.0,124.4,1244.0,2011-10-27,2011-11-17,2,Vendas    
240,01,39.348.982/0001-42,ES,011,00000119,LF1794,LONA FILTRO AS-295.CA-CAB 630X630 REF.01 (VEL)    ,10.0,124.4,1244.0,2011-10-27,2011-11-17,2,Vendas    
241,01,76.630.573/0002-41,PR,005,00000120,AS0279,LONA AIR AST-11/L-350 E-5.0 MM                    ,25.0,60.5,1512.5,2011-10-27,2011-11-03,2,Vendas    
242,01,76.630.573/0002-41,PR,011,00000120,AS0279,LONA AIR AST-11/L-350 E-5.0 MM                    ,25.0,60.5,1512.5,2011-10-27,2011-11-03,2,Vendas    
243,01,76.630.573/0002-41,PR,005,00000120,AS0374,LONA AIR AST-11/ L-260 X E- 5.0 MM                ,50.0,43.0,2150.0,2011-10-27,2011-11-03,2,Vendas    
244,01,76.630.573/0002-41,PR,011,00000120,AS0374,LONA AIR AST-11/ L-260 X E- 5.0 MM                ,50.0,43.0,2150.0,2011-10-27,2011-11-03,2,Vendas    
245,01,09.245.336/0002-70,ES,009,00000121,LF1301,LONA FILTRO AS-240.TE-DUP 800X800 REF.01 (FUR)    ,28.0,95.0,2660.0,2011-10-28,2011-11-18,2,Vendas    
246,01,09.245.336/0002-70,ES,011,00000121,LF1301,LONA FILTRO AS-240.TE-DUP 800X800 REF.01 (FUR)    ,28.0,95.0,2660.0,2011-10-28,2011-11-18,2,Vendas    
247,01,09.245.336/0002-70,ES,009,00000121,LF1727,LONA FILTRO AS-240.TE-CAB 800X800 REF.01 (FUR)    ,1.0,95.0,95.0,2011-10-28,2011-11-18,2,Vendas    
248,01,09.245.336/0002-70,ES,011,00000121,LF1727,LONA FILTRO AS-240.TE-CAB 800X800 REF.01 (FUR)    ,1.0,95.0,95.0,2011-10-28,2011-11-18,2,Vendas    
249,01,09.245.336/0002-70,ES,009,00000121,LF1725,LONA FILTRO AS-240.TE-CAB 800X800 REF.01 (FUR)    ,1.0,95.0,95.0,2011-10-28,2011-11-18,2,Vendas    
250,01,09.245.336/0002-70,ES,011,00000121,LF1725,LONA FILTRO AS-240.TE-CAB 800X800 REF.01 (FUR)    ,1.0,95.0,95.0,2011-10-28,2011-11-18,2,Vendas    
251,01,01.002.503/0001-69,SC,005,00000122,AS0375,LONA AIR AS-11/ L-1250 E E- 5.0 MM                ,1.0,269.9,269.9,2011-10-28,2011-10-28,2,Vendas    
252,01,01.002.503/0001-69,SC,011,00000122,AS0375,LONA AIR AS-11/ L-1250 E E- 5.0 MM                ,1.0,269.9,269.9,2011-10-28,2011-10-28,2,Vendas    
253,01,10.318.806/0001-86,PE,013,00000126,AS0370,LONA AIR AST-11/L-380 X E- 4.7                    ,17.0,61.48,1045.16,2011-10-28,2011-10-28,2,Vendas    
254,01,10.318.806/0001-86,PE,013,00000126,AS0118,LONA AIR AS-11/L-450 E-5.0                        ,34.0,72.8,2475.2,2011-10-28,2011-10-28,2,Vendas    
255,01,10.318.806/0001-86,PE,013,00000126,AS0117,LONA AIR AS-11/L-750 X E-5.0                      ,1.0,121.34,121.34,2011-10-28,2011-10-28,2,Vendas    
256,01,10.318.806/0001-86,PE,013,00000126,AS0059,LONA AIR AS-11/L-450XE-6 MM.                      ,30.0,72.8,2184.0,2011-10-28,2011-10-28,2,Vendas    
257,01,10.318.806/0001-86,PE,013,00000126,AS0105,LONA AIR AS-11/L-300 E-5.0                        ,20.0,48.54,970.8,2011-10-28,2011-10-28,2,Vendas    
258,01,10.318.806/0001-86,PE,013,00000126,AS0119,LONA AIR AS-11/L-570 E-5.0                        ,15.0,92.22,1383.3,2011-10-28,2011-10-28,2,Vendas    
259,01,18.565.382/0007-51,MG,011,00000129,LF0870,LONA FILTRO AS-340.CA-DUP 2000X2000 REF-01 (FUR)  ,100.0,840.6,84060.0,2011-10-31,2011-11-21,2,Vendas    
260,01,18.565.382/0007-51,MG,015,00000129,LF0870,LONA FILTRO AS-340.CA-DUP 2000X2000 REF-01 (FUR)  ,100.0,840.6,84060.0,2011-10-31,2011-11-21,2,Vendas    
261,01,10.421.584/0001-22,PE,011,00000130,LF1838,LONA FILTRO AS-500.CA-SOB 630X630 REF.01          ,15.0,127.0,1905.0,2011-10-31,2011-11-03,2,Vendas    
262,01,10.421.584/0001-22,PE,015,00000130,LF1838,LONA FILTRO AS-500.CA-SOB 630X630 REF.01          ,15.0,127.0,1905.0,2011-10-31,2011-11-03,2,Vendas    
263,01,10.421.584/0001-22,PE,011,00000131,LF1838,LONA FILTRO AS-500.CA-SOB 630X630 REF.01          ,35.0,127.0,4445.0,2011-10-31,2011-11-07,2,Vendas    
264,01,10.421.584/0001-22,PE,015,00000131,LF1838,LONA FILTRO AS-500.CA-SOB 630X630 REF.01          ,35.0,127.0,4445.0,2011-10-31,2011-11-07,2,Vendas    
265,01,00.384.028/0001-70,ES,009,00000133,LF1074,LONA FILTRO AS-295.CA-DUP 800X800 LISA (FUR)      ,10.0,102.9,1029.0,2011-10-31,2011-11-21,2,Vendas    
266,01,00.384.028/0001-70,ES,011,00000133,LF1074,LONA FILTRO AS-295.CA-DUP 800X800 LISA (FUR)      ,10.0,102.9,1029.0,2011-10-31,2011-11-21,2,Vendas    
267,01,00.384.028/0001-70,ES,009,00000133,LF1334,LONA FILTRO AS-295.CA-CAB 800X800 LISA (FUR)      ,2.0,102.9,205.8,2011-10-31,2011-11-21,2,Vendas    
268,01,00.384.028/0001-70,ES,011,00000133,LF1334,LONA FILTRO AS-295.CA-CAB 800X800 LISA (FUR)      ,2.0,102.9,205.8,2011-10-31,2011-11-21,2,Vendas    
269,01,00.384.028/0001-70,ES,009,00000133,LF1075,LONA FILTRO AS-275.TE-SOB 800X800 LISA (FUR)      ,10.0,72.89,728.9,2011-10-31,2011-11-21,2,Vendas    
270,01,00.384.028/0001-70,ES,011,00000133,LF1075,LONA FILTRO AS-275.TE-SOB 800X800 LISA (FUR)      ,10.0,72.89,728.9,2011-10-31,2011-11-21,2,Vendas    
271,01,00.384.028/0001-70,ES,009,00000133,LF1592,LONA FILTRO AS-275.TE-CAB 800X800 LISA (FUR)      ,2.0,72.89,145.78,2011-10-31,2011-11-21,2,Vendas    
272,01,00.384.028/0001-70,ES,011,00000133,LF1592,LONA FILTRO AS-275.TE-CAB 800X800 LISA (FUR)      ,2.0,72.89,145.78,2011-10-31,2011-11-21,2,Vendas    
273,01,00.384.028/0001-70,ES,009,00000133,LF1264,LONA FILTRO AS-295.CA-DUP 800X800 REF.01 (ILH)    ,1.0,102.9,102.9,2011-10-31,2011-11-21,2,Vendas    
274,01,00.384.028/0001-70,ES,011,00000133,LF1264,LONA FILTRO AS-295.CA-DUP 800X800 REF.01 (ILH)    ,1.0,102.9,102.9,2011-10-31,2011-11-21,2,Vendas    
275,01,00.384.028/0001-70,ES,009,00000133,LF1292,LONA FILTRO AS-275.TE-SOB 800X800 LISA (FUR)      ,1.0,72.89,72.89,2011-10-31,2011-11-21,2,Vendas    
276,01,00.384.028/0001-70,ES,011,00000133,LF1292,LONA FILTRO AS-275.TE-SOB 800X800 LISA (FUR)      ,1.0,72.89,72.89,2011-10-31,2011-11-21,2,Vendas    
277,01,61.432.506/0002-45,CE,011,00000134,LF2025,LONA FILTRO AS-130.CA-DUP 400 X 400 LISA (FUR)    ,38.0,55.0,2090.0,2011-10-31,2011-11-17,2,Vendas    
278,01,61.432.506/0002-45,CE,015,00000134,LF2025,LONA FILTRO AS-130.CA-DUP 400 X 400 LISA (FUR)    ,38.0,55.0,2090.0,2011-10-31,2011-11-17,2,Vendas    
279,01,62.579.818/0001-68,SP,014,00000135,AS0277,"LONA AIR AST-11/L-350 E-5,0 MM                    ",4.2,173.95,730.59,2011-11-01,2011-11-09,2,Vendas    
280,01,23.637.697/0067-38,PE,015,00000137,MF0188,MANGA FILTRO AS-420.CA D-200 X H-1630             ,10.0,72.8,728.0,2011-11-03,2011-11-22,2,Vendas    
281,01,86.445.665/0001-24,SC,005,00000138,MF0186,MANGA FILTRO AS-420.CA D-160 X C-1050             ,20.0,24.0,480.0,2011-11-03,2011-11-12,2,Vendas    
282,01,86.445.665/0001-24,SC,011,00000138,MF0186,MANGA FILTRO AS-420.CA D-160 X C-1050             ,20.0,24.0,480.0,2011-11-03,2011-11-12,2,Vendas    
283,01,86.445.665/0001-24,SC,005,00000138,MF0189,MANGA FILTRO AS-420.CA D-600 X H-850 MM           ,2.0,99.9,199.8,2011-11-03,2011-11-12,2,Vendas    
284,01,86.445.665/0001-24,SC,011,00000138,MF0189,MANGA FILTRO AS-420.CA D-600 X H-850 MM           ,2.0,99.9,199.8,2011-11-03,2011-11-12,2,Vendas    
